feature_id,d_abs,auc,spearman,boot_sign_agree,boot_rank_stability,is_candidate
adjacency_NN_adjOverlapTokenRatio,0.046221349683759,0.5141601714987348,0.031274865320868456,1.0,0.0,False
adjacency_NN_repRatio,0.08494840695040386,0.5259857280068171,0.02831616796197452,1.0,0.0,False
adjacency_N_adjOverlap,0.17697775845890282,0.5530481681858455,0.11780036277195213,1.0,0.0,False
adjacency_N_adjOverlap3,0.15625071480900654,0.546324056553096,0.11001506154375552,1.0,0.0,False
adjacency_N_adjOverlap3Ratio,0.05200908096914523,0.5141655726465278,0.04572577232843469,1.0,0.0,False
adjacency_N_adjOverlap3Token,0.16631522838277382,0.5498649102003057,0.11601285016172122,1.0,0.0,False
adjacency_N_adjOverlap3TokenRatio,0.029887848659729977,0.5107298778176866,0.03440394490495743,1.0,0.0,False
adjacency_N_adjOverlapRatio,0.07466184261151375,0.5183532883186168,0.04970993092488169,1.0,0.0,False
adjacency_N_adjOverlapToken,0.19258535072452765,0.5574917413607575,0.12702006261632998,1.0,0.0,False
adjacency_N_adjOverlapTokenRatio,0.03913844348051015,0.5115182623785425,0.03001105693571067,1.0,0.0,False
adjacency_N_repRatio,0.05857626712204251,0.5178347599816548,0.012332718116423329,1.0,0.0,False
adjacency_V_repRatio,0.023515003586692024,0.4930848558108216,0.0006758141470012607,1.0,0.0,False
adjacency_adjacent_sentence_overlap_adjective_lemmas,0.11606631755890932,0.5353733052182922,0.0842191602438103,1.0,0.0,False
adjacency_adjacent_sentence_overlap_adjective_lemmas_normed,0.12031684273562174,0.5354299896773991,0.08556248572711657,1.0,0.0,False
adjacency_adjacent_sentence_overlap_adverb_lemmas,0.019708384719221674,0.5082523611330798,0.03393122351361089,1.0,0.0,False
adjacency_adjacent_sentence_overlap_adverb_lemmas_normed,0.04657793220653769,0.5135260214458024,0.04377855409127539,1.0,0.0,False
adjacency_adjacent_sentence_overlap_all_lemmas,0.21199960246134242,0.5632129074322805,0.14809243781226555,1.0,0.0,False
adjacency_adjacent_sentence_overlap_all_lemmas_normed,0.12771826510427167,0.5394420801175546,0.0812540769485078,1.0,0.0,False
adjacency_adjacent_sentence_overlap_content_lemmas,0.21996533837260937,0.5645249290234947,0.14752046128959467,1.0,1.0,False
adjacency_adjacent_sentence_overlap_content_lemmas_normed,0.13073196779839344,0.5401018447938678,0.08301055879220784,1.0,0.0,False
adjacency_adjacent_sentence_overlap_function_lemmas,0.20130643867544443,0.5608393612803972,0.14571106348772225,1.0,0.0,False
adjacency_adjacent_sentence_overlap_function_lemmas_normed,0.1326499913396672,0.5406333658290023,0.0847141671285996,1.0,0.0,False
adjacency_adjacent_sentence_overlap_noun_lemmas,0.2241882933705979,0.564881482766202,0.14681586690720075,1.0,1.0,False
adjacency_adjacent_sentence_overlap_noun_lemmas_normed,0.14215029811944882,0.542838127366746,0.08972079038695197,1.0,0.0,False
adjacency_adjacent_sentence_overlap_verb_lemmas,0.19485521390592797,0.5592249923280505,0.1421743473892811,1.0,0.0,False
adjacency_adjacent_sentence_overlap_verb_lemmas_normed,0.14539587550204505,0.5436487716083628,0.09243517254509209,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_adjective_lemmas,0.09472076881250924,0.528596199647205,0.07027534693612654,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_adjective_lemmas_normed,0.09575239341498688,0.528142334428071,0.07057303800408818,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_adverb_lemmas,0.009571249211750205,0.5056603780787247,0.029847133923854918,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_adverb_lemmas_normed,0.027274754164987196,0.5080011804409934,0.03406376216705218,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_all_lemmas,0.21406048500784516,0.5637254533396445,0.1488688079107139,1.0,1.0,False
adjacency_adjacent_two_sentence_overlap_all_lemmas_normed,0.1299375061914194,0.540001115009734,0.08270618454926723,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_content_lemmas,0.22094842247811133,0.5648652751378979,0.14800020026064578,1.0,1.0,False
adjacency_adjacent_two_sentence_overlap_content_lemmas_normed,0.13439592310885284,0.5409570553199928,0.08526433580762423,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_function_lemmas,0.19964251706851222,0.5603712236488095,0.14460252815026636,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_function_lemmas_normed,0.13585086364241078,0.5414821292859919,0.0870700526671634,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_noun_lemmas,0.22371166823255978,0.5645898580966134,0.1456210548648092,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_noun_lemmas_normed,0.14804984822705888,0.5441471483565037,0.09350322426778214,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_verb_lemmas,0.19045466172896416,0.5582767193523784,0.13959234053625214,1.0,0.0,False
adjacency_adjacent_two_sentence_overlap_verb_lemmas_normed,0.15502379990019635,0.5459512920531986,0.09897115071996684,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_adjective_lemmas,0.06039791562076587,0.5207445955905908,0.05066288196301673,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_adverb_lemmas,0.044107520668465974,0.49113186788901847,-0.017588681435798826,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_all_lemmas,0.14319244879940735,0.5433526147477321,0.09245979444562163,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_content_lemmas,0.16043772045027027,0.547731595204746,0.10562074755967209,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_function_lemmas,0.15303675535050137,0.5458846749462053,0.10013279386974051,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_noun_lemmas,0.1822607464521864,0.5548251875717741,0.12083719267762695,1.0,0.0,False
adjacency_binary_adjacent_sentence_overlap_verb_lemmas,0.1480065741163817,0.5443509858779586,0.10614214394309826,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_adjective_lemmas,0.023786071159171248,0.5104364642025071,0.028132958846198434,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_adverb_lemmas,0.04152003231620951,0.49539300199227737,-0.017218972568693633,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_all_lemmas,0.15393748839252827,0.54614139376611,0.10120697585990052,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_content_lemmas,0.16728394053551007,0.5504853494757806,0.1155599338421966,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_function_lemmas,0.16577109283100847,0.5495522719338655,0.11145745399412517,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_noun_lemmas,0.16878018221513716,0.5506495580944775,0.11808197517368865,1.0,0.0,False
adjacency_binary_adjacent_two_sentence_overlap_verb_lemmas,0.14017819797267236,0.5422788499859189,0.10504773699167459,1.0,0.0,False
adjacency_morph_adjOverlap,0.14319244879940735,0.5433526147477321,0.09245979444562163,1.0,0.0,False
adjacency_morph_adjOverlap3,0.14413852924369489,0.5434023624670802,0.09332546659033014,1.0,0.0,False
adjacency_morph_adjOverlap3Ratio,0.08485270664757082,0.5130594671442981,0.05720767430291908,1.0,0.0,False
adjacency_morph_adjOverlap3TokenRatio,0.08876903824620183,0.5262100273008156,0.07077400579646743,1.0,0.0,False
adjacency_morph_adjOverlapRatio,0.07833987034964082,0.5131974931329639,0.050610937402112394,1.0,0.0,False
adjacency_morph_adjOverlapToken,0.20319508888217497,0.5622472222072818,0.14559920866581952,1.0,0.0,False
adjacency_morph_adjOverlapTokenRatio,0.06596563099530586,0.5181295620347458,0.04864635781599942,1.0,0.0,False
adjacency_morphe_adjOverlap3Token,0.19777003761980316,0.5607227617876226,0.14241634066213868,1.0,0.0,False
basic_count_C_Cnt,0.20043582337377938,0.5596118531894007,0.13619603542322317,1.0,0.0,False
basic_count_E_Cnt,0.17541471550419246,0.5541684943688041,0.12976869620646092,1.0,0.0,False
basic_count_F_Cnt,0.1995701430775269,0.5602163136009533,0.14239697532972992,1.0,0.0,False
basic_count_IC_Cnt,0.03118475124197742,0.494587935802819,-0.04530196255222583,1.0,0.0,False
basic_count_J_Cnt,0.2085834459631894,0.5623645599386228,0.14556592715154884,1.0,0.0,False
basic_count_MA_Cnt,0.0464563178944621,0.5170088126916622,0.046674182742159814,1.0,0.0,False
basic_count_MM_Cnt,0.06696191735799349,0.5261241566689018,0.06762433346879988,1.0,0.0,False
basic_count_M_Cnt,0.0631636863512153,0.522541139504622,0.06111538501391228,1.0,0.0,False
basic_count_NNB_Cnt,0.182835770030572,0.5540386249167737,0.1215212277665853,1.0,0.0,False
basic_count_NNG_Cnt,0.21279352892103948,0.5614456866944368,0.13299247528143676,1.0,0.0,False
basic_count_NNP_Cnt,0.04133419753088829,0.5029657979621824,0.005038710724548621,1.0,0.0,False
basic_count_NN_Cnt,0.21800055207826471,0.5634994129169318,0.13820249697736633,1.0,0.0,False
basic_count_NPP_Cnt,0.011181783181199983,0.49665134434825203,0.018955070734854723,1.0,0.0,False
basic_count_NPT_Cnt,0.10542498111311308,0.5291000251712668,0.06925510130049103,1.0,0.0,False
basic_count_NP_Cnt,0.005763824336964473,0.5031465100083146,0.03193296998962892,1.0,0.0,False
basic_count_NR_Cnt,0.07134162383406645,0.5145747167591634,0.029090289175732476,1.0,0.0,False
basic_count_N_Cnt,0.21208594575877548,0.5617402018527551,0.13624613124602444,1.0,0.0,False
basic_count_VA_Cnt,0.13352796254734195,0.5410496169244773,0.09396370914978563,1.0,0.0,False
basic_count_VCN_Cnt,0.07839465073476369,0.5242321414151931,0.06661765366617779,1.0,0.0,False
basic_count_VCP_Cnt,0.1456090936443759,0.5434823679615227,0.10883540529118595,1.0,0.0,False
basic_count_VV_Cnt,0.18513577350997248,0.557237197630529,0.13407888542930685,1.0,0.0,False
basic_count_VX_Cnt,0.0983776146271749,0.5309258863578932,0.0867381928461397,1.0,0.0,False
basic_count_V_Cnt,0.18842803754524204,0.5573268018678202,0.1372828183380744,1.0,0.0,False
basic_count_X_Cnt,0.1539921465168031,0.5475576184023158,0.11389425549697521,1.0,0.0,False
basic_count_char_Cnt,0.21003379293701888,0.5624087797314019,0.14419631800035307,1.0,0.0,False
basic_count_morph_Cnt,0.20142302908807255,0.5602098417730037,0.13839112296512382,1.0,0.0,False
basic_count_para_Cnt,,0.5,,0.0,0.0,False
basic_count_sentence_Cnt,0.12636062154358876,0.5395330693677909,0.07988225887768531,1.0,0.0,False
basic_count_word_Cnt,0.23743694098006188,0.5703261592388753,0.15753214111705133,1.0,1.0,False
basic_density_C_Den,0.01415774534838034,0.49434289523497965,-0.022088743454189264,1.0,0.0,False
basic_density_EF_Den,0.09331303327490027,0.47270241049386463,-0.05545452149572182,1.0,0.0,False
basic_density_E_Den,0.052252953598570136,0.483272883594871,-0.016461516304819918,1.0,0.0,False
basic_density_F_Den,0.04684605714748441,0.5121201593130187,0.055864854802496214,1.0,0.0,False
basic_density_INC_Den,0.044120429666467814,0.4944851768550155,-0.04613961864127879,1.0,0.0,False
basic_density_IT_Den,0.04546540412915833,0.4944856020453306,-0.046141802768543475,1.0,0.0,False
basic_density_JF_Den,0.051256012725236395,0.5162336799632675,0.028150961379709034,1.0,0.0,False
basic_density_J_Den,0.0719238161545735,0.5209954248166406,0.05440766500377932,1.0,0.0,False
basic_density_MAC_Den,0.1288926367129925,0.4648345795230119,-0.0756825734292101,1.0,0.0,False
basic_density_MA_Den,0.12848900956506065,0.4653716272425277,-0.07539918651583266,1.0,0.0,False
basic_density_MC_Den,0.1265892427280874,0.4641885937312208,-0.07269846439029315,1.0,0.0,False
basic_density_MMC_Den,0.015990737597890638,0.5011950559215232,0.012558078280104145,1.0,0.0,False
basic_density_MM_Den,0.016642769385252172,0.5011976656041098,0.011813227790303872,1.0,0.0,False
basic_density_M_Den,0.1254071126776978,0.46495646125118645,-0.07239897099557221,1.0,0.0,False
basic_density_NC_Den,0.08266186270827619,0.5243258712309775,0.03206338805932946,1.0,0.0,False
basic_density_NMC_Den,0.02538817431581489,0.5113533578499302,0.021017296949527052,1.0,0.0,False
basic_density_NM_Den,0.024452446483596395,0.5113044809907639,0.020890021739057837,1.0,0.0,False
basic_density_NNBC_Den,0.050850179033501794,0.5160011532393783,0.03387690200153719,1.0,0.0,False
basic_density_NNB_Den,0.04766069777235005,0.5151462896241633,0.0309356210252625,1.0,0.0,False
basic_density_NNC_Den,0.10542536630043224,0.5314099008288574,0.044782389255672336,1.0,0.0,False
basic_density_NNGC_Den,0.012739846702276177,0.49783216871857355,-0.008991811828932132,1.0,0.0,False
basic_density_NNG_Den,0.08464825194802465,0.5235238729449504,0.029955148300231403,1.0,0.0,False
basic_density_NNPC_Den,0.012739846702276177,0.49783216871857355,-0.008991811828932132,1.0,0.0,False
basic_density_NNP_Den,0.015002629616153078,0.4977047410297662,-0.009257532282712555,1.0,0.0,False
basic_density_NN_Den,0.09503829294725849,0.5274627867273971,0.03555488555687392,1.0,0.0,False
basic_density_NPC_Den,0.09887368582773697,0.470783836250903,-0.043595586471292525,1.0,0.0,False
basic_density_NP_Den,0.10035340520363298,0.4703751004928067,-0.04472089637760906,1.0,0.0,False
basic_density_N_Den,0.07207736748874946,0.5203247194458732,0.022510986702413274,1.0,0.0,False
basic_density_VAC_Den,0.03129610257652953,0.4927297770982292,-0.01840613789031331,1.0,0.0,False
basic_density_VA_Den,0.03246537750351998,0.49238318074793463,-0.020438016997840175,1.0,0.0,False
basic_density_VC_Den,0.008490228801471655,0.49816863444744536,0.017366031757113952,1.0,0.0,False
basic_density_VVC_Den,0.019981602583686017,0.5035245473337634,0.019578092327918607,1.0,0.0,False
basic_density_VV_Den,0.017395059021479923,0.501667246712527,0.014422147003029502,1.0,0.0,False
basic_density_V_Den,0.013703420161085214,0.4956494958302756,0.009713379105137815,1.0,0.0,False
basic_density_XF_Den,0.07999262506413843,0.5257823498718316,0.06267754552702941,1.0,0.0,False
basic_density_X_Den,0.07884046595519367,0.5261443932630332,0.0661646337390604,1.0,0.0,False
basic_level_morph_LenAvg,0.059475823699366624,0.5169192146165493,0.03946776083155252,1.0,0.0,False
basic_level_morph_LenStd,0.02400445012465097,0.5098497662735,0.02673454779510377,1.0,0.0,False
basic_level_word_LenAvg,0.12051849750887622,0.4622316460623137,-0.06803038846387024,1.0,0.0,False
basic_level_word_LenStd,0.12803438195761105,0.4467919782017619,-0.10693308535611216,1.0,0.0,False
readability_text_dalechall,0.05390980641214517,0.5440247166950767,0.1119040748121697,1.0,0.0,False
readability_text_flesch,0.04145017374847293,0.459387948585642,-0.10071438871299454,1.0,0.0,False
readability_text_fleschkincaid,0.009283466912690603,0.5346983735644713,0.09362160748590855,1.0,0.0,False
readability_text_oridx,0.20104166131826007,0.5596328954883685,0.13624262998886538,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N2,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N3,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N4,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N5,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N6,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N7,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2Std_N8,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N2,0.17974581368414652,0.5556546685477579,0.1320320106255798,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N3,0.139609358696109,0.5475577169971714,0.11395635528322537,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N4,0.09138595956228142,0.5354266228984383,0.08773665390489337,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N5,0.057938337952499565,0.5257055660468699,0.06704555735985686,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N6,0.03461887505903184,0.5162256768339654,0.04737003591649987,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N7,0.023548400979118173,0.5084580274797666,0.03334045888537654,1.0,0.0,False
sentenceLvlRep_morph_paraNgram2_N8,0.019719059673711674,0.503400283923606,0.021341864878637592,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N2,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N3,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N4,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N5,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N6,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N7,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3Std_N8,,0.5,,0.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N2,0.1561601944166103,0.5485170572674417,0.11503092327723781,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N3,0.12018316533346016,0.5410847228552833,0.09274354458997028,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N4,0.06464202381420579,0.5259086005845491,0.059290144974918406,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N5,0.033689517867524235,0.5149326345718721,0.03878781686542803,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N6,0.014696261811051152,0.504299371953234,0.017553754956529104,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N7,0.011711796749964531,0.5017977693554766,0.01009241583803699,1.0,0.0,False
sentenceLvlRep_morph_paraNgram3_N8,0.008475689493525125,0.5022956456469335,0.011026917971444736,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N2,0.01933953327009172,0.5286614767936795,0.08203900056403489,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N3,0.025596307191525686,0.5224125918398757,0.06194436493379658,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N4,0.011425504219744642,0.49946464996065576,0.000402380158545963,0.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N5,0.013449289418482587,0.4999124400654197,-0.004749952034360917,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N6,0.02298075987334317,0.5089755873098365,0.017233104704247697,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N7,0.029734035054594054,0.5144260819331139,0.03711857595261627,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2Std_N8,0.03247944769321767,0.5185016189152062,0.05183308127513405,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N2,0.0018756198028434495,0.5234237914636969,0.07228244425850106,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N3,0.011924813317200574,0.5196917990130063,0.06061099501523413,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N4,0.013538727306477547,0.5141382357924567,0.046035321581893995,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N5,0.014616255293434023,0.5121546983234044,0.039765389143725384,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N6,0.011846854576872075,0.5100107747539393,0.03518497979125054,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N7,0.013146394038922508,0.5066139370286488,0.02951020312526642,1.0,0.0,False
sentenceLvlRep_morph_sentNgram2_N8,0.014451733166283962,0.5027696034426169,0.019968439515171313,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N2,0.023225938999489288,0.5335364824875324,0.07315954715034367,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N3,0.012399396543951622,0.4922447689759849,-0.009553557100270385,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N4,0.007878154534670974,0.5056036447856089,0.024660946367892556,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N5,0.029325205136176688,0.5165075317965945,0.051177543116090095,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N6,0.036797983518881555,0.5200806324751538,0.06190140925462945,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N7,0.038481495842264665,0.5206869969998571,0.0646086023232285,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3Std_N8,0.041393757181884004,0.5216185812777046,0.06641987604747683,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N2,0.017506901975562802,0.524244753853999,0.07024827784067267,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N3,0.03240665064021138,0.5249253818726654,0.06217027049780153,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N4,0.018260143167142882,0.5198370939383192,0.04770849924448173,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N5,0.010243020110801913,0.5132387241130579,0.03580494491349604,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N6,0.006128781386754635,0.5041161719275403,0.017241408071008244,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N7,0.007892769612530447,0.5017613262319403,0.009980326209915303,1.0,0.0,False
sentenceLvlRep_morph_sentNgram3_N8,0.009464214194289085,0.5022927679095829,0.01102729571750635,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N2,0.0055510705770159055,0.503748405156077,0.011745052477241157,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N3,0.0005264542274649336,0.5046331069950557,0.011834053086863172,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N4,0.0043457064267704865,0.5039525164550371,0.012287364376880258,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N5,0.0005415903247645722,0.5066143941242329,0.0193191168153374,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N6,0.007614109441198553,0.5059272720351632,0.019735114811336368,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N7,0.012722546139034343,0.5032394480806947,0.01506312977692022,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2Avg_N8,0.017792899371517165,0.501861169204351,0.010419884765118235,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N2,0.05317085589390549,0.5188221956561048,0.05537559971109064,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N3,0.034537399536837765,0.5138489146353635,0.038618345793654016,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N4,0.01951480622344988,0.5091446004578855,0.027625526080681986,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N5,0.018440857152776668,0.5092995444458084,0.02692637752607661,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N6,0.0193017134776476,0.5066640917814085,0.022375587999940702,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N7,0.02006074001253678,0.5036015227423485,0.01634787192473965,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap2_N8,0.0209148240179822,0.5019703297712002,0.01097713521321632,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N2,0.006908960330955815,0.5103553737869689,0.02329343178113899,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N3,0.012387821716534157,0.5107291144816658,0.025279430442158128,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N4,0.017201514306911046,0.5048626432618929,0.014649013903669536,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N5,0.015950282114617985,0.5004042662334989,0.0032210122732371092,1.0,0.0,False
sentenceLvlRep_morph_sentNgramOverlap3Avg_N6,0.004774097855304478,0.5000427705232513,0.0019822774171392604,0.0,0.0,False
